"ID","Title","Organisation ID","Organisation Name","Organisation Profile","Posted By - Name","Posted By - Profile","Short description","Location","Remote work allowed","Benefits","Workplace type","Description","Seniority level","Under 10 applications","Job functions","Date posted","Date expires","Industry","Source domain","Easy apply","Job type","Industry","Link"
"4058513937","Azure Infrastructure Engineer","b3JnOjE1NDU2OTg2MA==","Impronics Technologies","https://www.linkedin.com/company/impronics-technologies/life","","","-","Johannesburg, Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4058513937"
"4049921708","Associate Analyst Developer","b3JnOjE3MzU1OQ==","FNZ","https://www.linkedin.com/company/fnz/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4049921708"
"4049921704","Associate Analyst Developer","b3JnOjE3MzU1OQ==","FNZ","https://www.linkedin.com/company/fnz/life","","","-","Johannesburg, Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4049921704"
"4047856054","Associate Software Engineer II","b3JnOjE1MDg2MDI=","impact.com","https://www.linkedin.com/company/impactdotcom/life","","","-","Cape Town, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4047856054"
"4041112731","Guidewire Developer","b3JnOjgwNTQwOTg3","PwC Careers Africa","https://www.linkedin.com/company/pwc-careers-africa/life","","","-","Johannesburg, Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4041112731"
"4033404747","Web Developer","b3JnOjQ0ODY5Njk4Mg==","Klipboard","https://www.linkedin.com/company/weareklipboard/life","","","-","Johannesburg, Gauteng, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4033404747"
"4014337664","Principal Statistical Programmer - FSP (Remote)","b3JnOjI0NjE3OQ==","Cytel","https://www.linkedin.com/company/cytel/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4014337664"
"4011639561","Enterprise Architect II","b3JnOjI0Mjc5Nw==","Nedbank","https://www.linkedin.com/company/nedbank/life","","","-","Johannesburg, Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4011639561"
"3969076400","Database Engineer – Century City - South Africa","b3JnOjUxMTEy","WNS","https://www.linkedin.com/company/wns-global-services/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/3969076400"
"3967674146","Senior Software Developer (Java Springboot)","b3JnOjIzNjk2MTU=","Flash Group","https://www.linkedin.com/company/flashgroup/life","","","-","Western Cape, South Africa","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/3967674146"
"3967671475","Software Developer (C#)","b3JnOjIzNjk2MTU=","Flash Group","https://www.linkedin.com/company/flashgroup/life","","","-","Western Cape, South Africa","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/3967671475"
"3967670751","Software Developer (C#)","b3JnOjIzNjk2MTU=","Flash Group","https://www.linkedin.com/company/flashgroup/life","","","-","Western Cape, South Africa","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/3967670751"
"3926904375","Senior Software Engineer","b3JnOjI0Mjc5MQ==","TFG (The Foschini Group)","https://www.linkedin.com/company/foschini/life","","","-","Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/3926904375"
"3916036838","Software Quality Engineer (Java using Selenium)","b3JnOjE1MDg2MDI=","impact.com","https://www.linkedin.com/company/impactdotcom/life","","","-","Cape Town, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/3916036838"
"3881982976","Senior Frontend Software Engineer","b3JnOjExMjkxMTk=","Yassir","https://www.linkedin.com/company/yassir/life","","","-","Cape Town, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/3881982976"
"3826355832","QA Engineer","b3JnOjE1NDU2OTg2MA==","Impronics Technologies","https://www.linkedin.com/company/impronics-technologies/life","","","-","Johannesburg, Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/3826355832"
"3801400826","Data Engineer","b3JnOjg1NzA1","Puma Energy","https://www.linkedin.com/company/puma-energy/life","","","-","Johannesburg, Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/3801400826"
"3707267928","Software Developer Intern","b3JnOjIwMTgzNTI5","Brundtland Consulting","https://www.linkedin.com/company/brundtland/life","","","-","Johannesburg, Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/3707267928"
"2988959962","Python Software Engineer - Ubuntu Hardware Certification Team","b3JnOjEyMzYxOA==","Canonical","https://www.linkedin.com/company/canonical/life","","","-","EMEA (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/2988959962"
"2902876557","Junior Software Developer - Observability","b3JnOjEyMzYxOA==","Canonical","https://www.linkedin.com/company/canonical/life","","","-","EMEA (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/2902876557"
"1486293156","Software Developer","b3JnOjM2NDM1MTg=","BSG","https://www.linkedin.com/company/bsg/life","","","-","Johannesburg Metropolitan Area","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/1486293156"
"1290196722","Data Engineer","b3JnOjM2NDM1MTg=","BSG","https://www.linkedin.com/company/bsg/life","","","-","Johannesburg Metropolitan Area (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/1290196722"
"4244973441","Senior Data Engineer (Cape Town)","b3JnOjI0MzMzNQ==","iqbusiness","https://www.linkedin.com/company/iq-business/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4244973441"
"4248577882","Data Engineer","b3JnOjM4MDc0NjU=","Infotree Global Solutions","https://www.linkedin.com/company/infotree-global-solutions/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4248577882"
"4245871728","Product Data Engineer","b3JnOjE5NzY3NjE=","Capitec","https://www.linkedin.com/company/capitec-bank/life","","","-","Stellenbosch, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4245871728"
"4247354492","SAP SuccessFactors Data Engineer","b3JnOjE2Njk4ODEyOA==","Capitec Client Care","https://www.linkedin.com/company/capitechelpcenter/life","","","-","Stellenbosch, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4247354492"
"4239035305","Software Developer (SQL)","b3JnOjYwNjI4ODQ=","Parvana","https://www.linkedin.com/company/parvana-strategic-sourcing-pty-ltd/life","","","-","Cape Town, Western Cape, South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4239035305"
"4248075604","DataOps Engineer","b3JnOjEzMTk1MQ==","takealot.com","https://www.linkedin.com/company/takealot/life","","","-","Cape Town, Western Cape, South Africa","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4248075604"
"4248603856","Devops Engineer","b3JnOjg2ODI2MTU2","Lesaka Technologies Inc.","https://www.linkedin.com/company/lesaka-technologies/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4248603856"
"4241155085","Site Reliability Engineer","b3JnOjEzMjcwMA==","Momentum","https://www.linkedin.com/company/momentum_2/life","","","-","Centurion, Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4241155085"
"4247059984","Senior Platform and Compute Engineer (Contractor)","b3JnOjE4MDU5OQ==","Logicalis","https://www.linkedin.com/company/logicalis/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4247059984"
"4250895505","Senior SQL Server Developer (Technology/Mining)","b3JnOjI0MDQ1NjQ=","Black Pen Recruitment","https://www.linkedin.com/company/blackpenrecruitment/life","","","-","Sub-Saharan Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4250895505"
"4240260300","Senior Platform Engineer","b3JnOjEzMjMzNw==","DigiOutsource","https://www.linkedin.com/company/digioutsource/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4240260300"
"4247307228","Senior Data Engineer","b3JnOjk2OTgwNDc=","Proxify","https://www.linkedin.com/company/proxify-se/life","","","-","EMEA (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4247307228"
"4103250589","Insights & Visualization Engineer (Finance) - South Africa","b3JnOjg1NzA1","Puma Energy","https://www.linkedin.com/company/puma-energy/life","","","-","Johannesburg, Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4103250589"
"4248120798","Developer with Ansible","b3JnOjI3NzczOTE=","Network Recruitment","https://www.linkedin.com/company/network-recruitment/life","","","-","Midrand, Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4248120798"
"4247968390","Senior Cloud Data Engineer","b3JnOjQxMjE2MDM2NA==","Media24 TMD magazines","https://www.linkedin.com/company/media24-tmd-magazines/life","","","-","Cape Town, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4247968390"
"4243351814","Software Engineer - Cloud Images","b3JnOjEyMzYxOA==","Canonical","https://www.linkedin.com/company/canonical/life","","","-","Cape Town, Western Cape, South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4243351814"
"4251407286","Data Engineer - Snowflake","b3JnOjE0MzE5Mjk=","Lumenalta","https://www.linkedin.com/company/lumenalta/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4251407286"
"4245146330","Junior Software Development Engineer (CPT)","b3JnOjk2Njc0MjM2","BETSoftware","https://www.linkedin.com/company/betsoftware/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4245146330"
"4228168046","DevOps Engineer","b3JnOjE4NjUxOA==","Ultima","https://www.linkedin.com/company/ultima-business-solutions/life","","","-","City of Cape Town, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4228168046"
"4250498829","Software Engineer - eCommerce","b3JnOjQ0ODY5Njk4Mg==","Klipboard","https://www.linkedin.com/company/weareklipboard/life","","","-","Stellenbosch, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4250498829"
"4243808406","Engineer","b3JnOjE2MTEyMw==","Nintex","https://www.linkedin.com/company/nintex/life","","","-","Johannesburg, Gauteng, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4243808406"
"4247759667","Intermediate Java Software Engineer","b3JnOjI3Nzg1Mjg=","Entelect","https://www.linkedin.com/company/entelect/life","","","-","City of Cape Town, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4247759667"
"4242798846","AI Automation Developer","b3JnOjUxNzc0Mjk5MQ==","Yander Labs","https://www.linkedin.com/company/yander-labs/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4242798846"
"4252536576","Software Development Engineer (Python, Azure Service Bus, Apache Kafka)","b3JnOjg2Mzg2","NTT DATA, Inc.","https://www.linkedin.com/company/ntt-data-inc/life","","","-","Cape Town, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4252536576"
"4243807756","Engineer: Geospatial Modelling","b3JnOjI3NzY2ODg=","Council for Scientific and Industrial Research (CSIR)","https://www.linkedin.com/company/csir/life","","","-","Pretoria, Gauteng, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4243807756"
"4249797488","Developer","b3JnOjUwNjUxNDg=","Nova Life","https://www.linkedin.com/company/nova-life/life","","","-","Roodepoort, Gauteng, South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4249797488"
"4252504390","Junior Software Engineer","b3JnOjYwNjUwNTc=","Webtonic Solutions","https://www.linkedin.com/company/webtonic-solutions/life","","","-","Port Elizabeth Metropolitan Area (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4252504390"
"4239955187","Senior DevOps Engineer","b3JnOjUwNjU1NDk=","Lula","https://www.linkedin.com/company/weare-lula/life","","","-","City of Cape Town, Western Cape, South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4239955187"
"4246507386","Test Automation Engineer","b3JnOjI0Mzc2Mg==","Discovery Limited","https://www.linkedin.com/company/discovery-limited/life","","","-","Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4246507386"
"4241878621","Senior Specialist: Software Architect","b3JnOjQ3NTk3ODI=","AfroCentric Group","https://www.linkedin.com/company/afrocentric-group/life","","","-","City of Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4241878621"
"4244621890","Intermediate Ab Initio Developer","b3JnOjI0Mjc5Nw==","Nedbank","https://www.linkedin.com/company/nedbank/life","","","-","Sandton, Gauteng, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4244621890"
"4252563914","Senior BI Developer","b3JnOjM0NTkyNTc=","Open Box Software","https://www.linkedin.com/company/open-box-software/life","","","-","Cape Town, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4252563914"
"4242071554","Software Engineer (Internal Apps)","b3JnOjE0MzQyNjU3Mg==","Windsurf","https://www.linkedin.com/company/windsurf/life","","","-","Mafube, Free State, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4242071554"
"4237209048","Mainframe CICS/MQ Systems Programmer","b3JnOjI0MjE5NTM3MA==","Blue Pearl","https://www.linkedin.com/company/bluepearlconsulting/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4237209048"
"4240702341","Test Automation Engineer","b3JnOjEwNDk5Mw==","Expleo Group","https://www.linkedin.com/company/expleo-group/life","","","-","Durban, KwaZulu-Natal, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4240702341"
"4243597693","Mulesoft Developer","b3JnOjgwNTQwOTg3","PwC Careers Africa","https://www.linkedin.com/company/pwc-careers-africa/life","","","-","Johannesburg, Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4243597693"
"4247912728","Generative AI Engineer","b3JnOjYwNjMwMjM=","Paracon","https://www.linkedin.com/company/paracon/life","","","-","City of Cape Town, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4247912728"
"4241884016","Oracle Developer","b3JnOjI1Njc2Ng==","Zensar Technologies","https://www.linkedin.com/company/zensar/life","","","-","Johannesburg Metropolitan Area (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4241884016"
"4250592817","Senior IT Systems Engineer","b3JnOjMzNDI4NjQ=","Netsurit","https://www.linkedin.com/company/netsurit/life","","","-","Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4250592817"
"4186439833","Engineering Lead (OneX)","b3JnOjI0Mjc5MQ==","TFG (The Foschini Group)","https://www.linkedin.com/company/foschini/life","","","-","Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4186439833"
"4252514371","Senior | Intermediate Flutter Engineer","b3JnOjk2OTEyODQy","Bash","https://www.linkedin.com/company/bashcareers/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4252514371"
"4245114891","Senior System Engineer","b3JnOjQ1NzEwNjMy","HENSOLDT South Africa","https://www.linkedin.com/company/hensoldt-south-africa/life","","","-","Pretoria, Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4245114891"
"4238351941","Senior Software Engineer - Python","b3JnOjUwNjQ5MjA=","Kazang","https://www.linkedin.com/company/kazang-prepaid/life","","","-","Cape Town, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4238351941"
"4241095035","Intermediate Backend Engineer, Ruby","b3JnOjkzNzIy","GitLab","https://www.linkedin.com/company/gitlab-com/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4241095035"
"4246309769","Salesforce Developer (Mulesoft)","b3JnOjc2MjUzODky","Indsafri","https://www.linkedin.com/company/indsafri/life","","","-","Johannesburg Metropolitan Area (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4246309769"
"4232771283","Rust Developer","b3JnOjUxNzc0Mjk5Mg==","Recruiters of Distinction","https://www.linkedin.com/company/recruiters-of-distinction/life","","","-","City of Cape Town, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4232771283"
"4249087665","Intermediate Software Developer (PAQT)","b3JnOjc3OTU5NQ==","RMB - Rand Merchant Bank","https://www.linkedin.com/company/rmb-rand-merchant-bank/life","","","-","Johannesburg, Gauteng, South Africa","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4249087665"
"4240663576","Modern Workplace Engineer","b3JnOjE4NDI0NDE=","Zenzero","https://www.linkedin.com/company/zenzero-msp/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4240663576"
"4243903144","Software Engineering Lead","b3JnOjI0NDg4","LexisNexis","https://www.linkedin.com/company/lexisnexis/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4243903144"
"4245430807","Full Stack Engineer","b3JnOjM3NDcyNzg3MA==","Smart4Energy","https://www.linkedin.com/company/smart-4-energy/life","","","-","City of Cape Town, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4245430807"
"4247162442","Engineer, Data","b3JnOjE2NTExOQ==","Standard Bank Group","https://www.linkedin.com/company/standard-bank-group/life","","","-","Roodepoort, Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4247162442"
"4244492270","Database Engineer","b3JnOjE5NzY3NjE=","Capitec","https://www.linkedin.com/company/capitec-bank/life","","","-","Stellenbosch, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4244492270"
"4248741161","Data Engineer","b3JnOjkwNDI5OTYz","Ikue","https://www.linkedin.com/company/ikue-limited/life","","","-","Cape Town, Western Cape, South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4248741161"
"4244033507","Site Reliability Engineer MMH250602-2","b3JnOjEzMjcwMA==","Momentum","https://www.linkedin.com/company/momentum_2/life","","","-","Centurion, Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4244033507"
"4242227076","Product Data Engineer","b3JnOjE2Njk4ODEyOA==","Capitec Client Care","https://www.linkedin.com/company/capitechelpcenter/life","","","-","Stellenbosch, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4242227076"
"4251176771","ServiceNow Senior Technical Consultant – ITOM","b3JnOjI2ODc4NTQ=","RP International","https://www.linkedin.com/company/rp-international/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4251176771"
"4246154097","Associate Linux Support Engineer","b3JnOjEyMzYxOA==","Canonical","https://www.linkedin.com/company/canonical/life","","","-","Cape Town, Western Cape, South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4246154097"
"4248578763","Site Reliability Engineer","b3JnOjM4MDc0NjU=","Infotree Global Solutions","https://www.linkedin.com/company/infotree-global-solutions/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4248578763"
"4249012148","Senior Data Engineer","b3JnOjI3NzYyMjU=","Harambee Youth Employment Accelerator","https://www.linkedin.com/company/harambee-youth-employment-accelerator/life","","","-","City of Johannesburg, Gauteng, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4249012148"
"4251406439","Data Engineer - Snowflake","b3JnOjE0MzE5Mjk=","Lumenalta","https://www.linkedin.com/company/lumenalta/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4251406439"
"4245445806","Support Developer","b3JnOjg5OTk2NDQz","AES Global","https://www.linkedin.com/company/aesglobal/life","","","-","Somerset West, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4245445806"
"4241593006","Senior Software Engineer - Python","b3JnOjg2ODI2MTU2","Lesaka Technologies Inc.","https://www.linkedin.com/company/lesaka-technologies/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4241593006"
"4243080426","Senior Software Engineer","b3JnOjMzNTIxOA==","Wikimedia Foundation","https://www.linkedin.com/company/wikimedia-foundation/life","","","-","Cape Town, Western Cape, South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4243080426"
"4244667526","Junior Software Engineer","b3JnOjc2ODk0Mg==","PwC South Africa","https://www.linkedin.com/company/pwc-south-africa/life","","","-","Johannesburg Metropolitan Area (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4244667526"
"4244865538","Software Engineer (Python)","b3JnOjEzMTk1MQ==","takealot.com","https://www.linkedin.com/company/takealot/life","","","-","Cape Town, Western Cape, South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4244865538"
"4242070016","Software Engineer","b3JnOjU4MDEwNg==","Tillo","https://www.linkedin.com/company/tillo/life","","","-","Cape Town, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4242070016"
"4249604665","[Full Remote] Software Engineer - EMEA","b3JnOjIwMDM4MDAwOA==","Joinrs UK","https://www.linkedin.com/company/joinrs-en/life","","","-","EMEA (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4249604665"
"4248473042","Junior Software Development Engineer (CPT)","b3JnOjk2Njc0MjM2","BETSoftware","https://www.linkedin.com/company/betsoftware/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4248473042"
"4247488329","Senior Code Reviewer for LLM Data Training (HTML/CSS)","b3JnOjUxNzc0MjkzNw==","SME Work","https://www.linkedin.com/company/sme-work/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4247488329"
"4247759664","Senior Java Software Engineer","b3JnOjI3Nzg1Mjg=","Entelect","https://www.linkedin.com/company/entelect/life","","","-","City of Cape Town, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4247759664"
"4248581814","QA Engineer Lead","b3JnOjYwNjM0MzI=","DeARX","https://www.linkedin.com/company/dearx/life","","","-","Johannesburg, Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4248581814"
"4244856909","AI/ML Engineer, Python","b3JnOjExOTE1MjA=","Deel","https://www.linkedin.com/company/deel/life","","","-","EMEA (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4244856909"
"4243357134","Intermediate Distribution Engineer, GitLab:Build","b3JnOjkzNzIy","GitLab","https://www.linkedin.com/company/gitlab-com/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4243357134"
"4245448539","NET Mobile App Developer (MAUI)","b3JnOjI3NzczOTE=","Network Recruitment","https://www.linkedin.com/company/network-recruitment/life","","","-","Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4245448539"
"4246307322","Mulesoft Developer (Contract)","b3JnOjc2MjUzODky","Indsafri","https://www.linkedin.com/company/indsafri/life","","","-","Johannesburg Metropolitan Area (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4246307322"
"4245512160","Freelance Software Developer (Python) - Quality Assurance (AI Trainer)","b3JnOjE3OTYzOTA4Mg==","Mindrift","https://www.linkedin.com/company/mindrift-ai/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4245512160"
